timestamp,mid_price,bid_price,ask_price,inventory,realized_pnl,total_pnl
2025-12-19T13:29:55.711331,984.85,984.75,984.95,2,0.0,0.55
2025-12-19T13:29:56.762807,984.95,984.85,985.05,2,0.0,0.75
2025-12-19T13:29:57.825192,984.95,984.85,985.05,2,0.0,0.75
2025-12-19T13:29:58.878294,985.0,984.9,985.1,2,0.0,0.85
2025-12-19T13:29:59.935180,985.0,984.9,985.1,2,0.0,0.85
2025-12-19T13:30:00.988582,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:02.045056,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:03.098154,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:04.150882,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:05.205641,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:06.264365,985.1,985.0,985.2,2,0.0,1.05
2025-12-19T13:30:07.318466,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:08.372195,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:09.441380,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:10.492880,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:11.545029,985.15,985.05,985.25,2,0.0,1.15
2025-12-19T13:30:12.602546,985.15,985.05,985.25,2,0.0,1.15
2025-12-19T13:30:13.657683,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:14.712920,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:15.767586,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:16.820667,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:17.878243,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:18.944441,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:19.998728,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:21.052395,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:22.108065,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:23.160984,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:24.211513,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:25.267086,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:26.320003,985.05,984.95,985.15,2,0.0,0.95
2025-12-19T13:30:27.373102,985.15,985.05,985.25,1,0.675,1.25
2025-12-19T13:30:28.429515,985.2,985.1,985.3,0,1.4,1.4
2025-12-19T13:30:29.480717,985.2,985.1,985.3,0,1.4,1.4
2025-12-19T13:30:30.533047,985.15,985.05,985.25,0,1.4,1.4
2025-12-19T13:30:31.583975,985.15,985.05,985.25,0,1.4,1.4
2025-12-19T13:30:32.637305,985.15,985.05,985.25,0,1.4,1.4
2025-12-19T13:30:33.688350,985.05,984.95,985.15,0,1.4,1.4
2025-12-19T13:30:34.738115,985.05,984.95,985.15,0,1.4,1.4
2025-12-19T13:30:35.792869,985.1,985.0,985.2,1,1.4,1.5
2025-12-19T13:30:36.848608,985.05,984.95,985.15,1,1.4,1.45
2025-12-19T13:30:37.897480,985.05,984.95,985.15,1,1.4,1.45
2025-12-19T13:30:38.954479,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:30:40.008157,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:30:41.060978,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:30:42.113702,985.35,985.25,985.45,1,1.4,1.75
2025-12-19T13:30:43.167970,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:30:44.218799,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:30:45.277926,985.35,985.25,985.45,1,1.4,1.75
2025-12-19T13:30:46.333425,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:30:47.385356,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:30:48.438243,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:30:49.489379,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:30:50.545417,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:30:51.599021,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:30:52.652850,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:30:53.703657,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:30:54.761905,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:30:55.815696,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:30:56.867961,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:30:57.921444,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:30:58.973870,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:31:00.026577,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:31:01.083501,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:31:02.136754,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:31:03.187333,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:31:04.238543,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:31:05.292320,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:31:06.346147,985.2,985.1,985.3,1,1.4,1.6
2025-12-19T13:31:07.397107,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:31:08.451111,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:31:09.502475,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:31:10.594454,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:31:11.642891,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:31:12.693460,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:31:13.742203,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:31:14.794816,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:31:15.849656,985.35,985.25,985.45,1,1.4,1.75
2025-12-19T13:31:16.903927,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:31:17.957265,985.25,985.15,985.35,1,1.4,1.65
2025-12-19T13:31:19.015881,985.55,985.45,985.65,1,1.4,1.95
2025-12-19T13:31:20.068875,985.55,985.45,985.65,1,1.4,1.95
2025-12-19T13:31:21.122569,985.35,985.25,985.45,1,1.4,1.75
2025-12-19T13:31:22.177579,985.35,985.25,985.45,1,1.4,1.75
2025-12-19T13:31:23.228130,985.35,985.25,985.45,1,1.4,1.75
2025-12-19T13:31:24.306225,985.3,985.2,985.4,1,1.4,1.7
2025-12-19T13:31:25.358910,985.15,985.05,985.25,1,1.4,1.55
2025-12-19T13:31:26.416595,985.45,985.35,985.55,1,1.4,1.85
2025-12-19T13:31:27.469118,985.4,985.3,985.5,1,1.4,1.8
2025-12-19T13:31:28.521083,985.2,985.1,985.3,1,1.4,1.6
2025-12-19T13:31:29.858191,985.4,985.3,985.5,0,1.9,1.9
2025-12-19T13:31:30.905249,985.3,985.2,985.4,0,1.9,1.9
2025-12-19T13:31:31.961158,985.3,985.2,985.4,-1,1.9,2.0
2025-12-19T13:31:33.013433,985.3,985.2,985.4,-1,1.9,2.0
2025-12-19T13:31:34.067609,985.45,985.35,985.55,-1,1.9,1.85
2025-12-19T13:31:35.120098,985.35,985.25,985.45,-1,1.9,1.95
2025-12-19T13:31:36.172402,985.45,985.35,985.55,-1,1.9,1.85
2025-12-19T13:31:37.226171,985.35,985.25,985.45,-1,1.9,1.95
2025-12-19T13:31:38.273174,985.25,985.15,985.35,-1,1.9,2.05
2025-12-19T13:31:39.325127,985.35,985.25,985.45,-1,1.9,1.95
2025-12-19T13:31:40.387538,985.35,985.25,985.45,-1,1.9,1.95
2025-12-19T13:31:41.481199,985.35,985.25,985.45,-1,1.9,1.95
2025-12-19T13:31:42.534650,985.3,985.2,985.4,-1,1.9,2.0
2025-12-19T13:31:43.583213,985.45,985.35,985.55,-1,1.9,1.85
2025-12-19T13:31:44.636309,985.35,985.25,985.45,-1,1.9,1.95
2025-12-19T13:31:45.686576,985.4,985.3,985.5,-1,1.9,1.9
2025-12-19T13:31:46.734963,985.35,985.25,985.45,-1,1.9,1.95
2025-12-19T13:31:47.787800,985.25,985.15,985.35,-1,1.9,2.05
2025-12-19T13:31:48.844073,985.25,985.15,985.35,-1,1.9,2.05
2025-12-19T13:31:49.898777,985.25,985.15,985.35,-1,1.9,2.05
2025-12-19T13:31:50.950920,985.25,985.15,985.35,-1,1.9,2.05
2025-12-19T13:31:52.003474,985.45,985.35,985.55,-1,1.9,1.85
2025-12-19T13:31:53.060357,985.45,985.35,985.55,-1,1.9,1.85
2025-12-19T13:31:54.115373,985.45,985.35,985.55,-1,1.9,1.85
2025-12-19T13:31:55.168688,985.45,985.35,985.55,-1,1.9,1.85
2025-12-19T13:31:56.225671,985.4,985.3,985.5,-2,1.9,2.0
2025-12-19T13:31:57.280035,985.4,985.3,985.5,-1,2.05,2.1
2025-12-19T13:31:58.331799,985.45,985.35,985.55,-1,2.05,2.05
2025-12-19T13:31:59.385934,985.5,985.4,985.6,-2,2.05,2.1
2025-12-19T13:32:00.495076,985.45,985.35,985.55,-2,2.05,2.2
2025-12-19T13:32:01.547984,985.4,985.3,985.5,-2,2.05,2.3
2025-12-19T13:32:02.604487,985.45,985.35,985.55,-2,2.05,2.2
2025-12-19T13:32:03.656212,985.65,985.55,985.75,-2,2.05,1.8
2025-12-19T13:32:04.704050,985.65,985.55,985.75,-2,2.05,1.8
2025-12-19T13:32:05.754809,985.65,985.55,985.75,-2,2.05,1.8
2025-12-19T13:32:06.809755,985.7,985.6,985.8,-3,2.05,1.8000000000001455
2025-12-19T13:32:07.862125,985.65,985.55,985.75,-3,2.05,1.9500000000001456
2025-12-19T13:32:08.912690,985.65,985.55,985.75,-3,2.05,1.9500000000001456
2025-12-19T13:32:09.972975,985.65,985.55,985.75,-3,2.05,1.9500000000001456
2025-12-19T13:32:11.081222,985.65,985.55,985.75,-3,2.05,1.9500000000001456
2025-12-19T13:32:12.136486,985.65,985.55,985.75,-3,2.05,1.9500000000001456
2025-12-19T13:32:13.188449,985.45,985.35,985.55,-3,2.05,2.5500000000001455
2025-12-19T13:32:14.241814,985.45,985.35,985.55,-3,2.05,2.5500000000001455
2025-12-19T13:32:15.295978,985.35,985.25,985.45,-3,2.05,2.8500000000001453
2025-12-19T13:32:16.347742,985.3,985.2,985.4,-2,2.466666666666715,3.1000000000001453
2025-12-19T13:32:17.398179,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:32:18.452486,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:32:19.503036,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:32:20.556615,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:32:21.609580,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:32:22.662188,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:32:23.713847,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:32:24.766718,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:32:25.817910,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:32:26.869966,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:32:27.925801,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:32:28.980721,985.25,985.15,985.35,-2,2.466666666666715,3.2000000000001454
2025-12-19T13:32:30.035348,985.25,985.15,985.35,-2,2.466666666666715,3.2000000000001454
2025-12-19T13:32:31.088388,985.25,985.15,985.35,-2,2.466666666666715,3.2000000000001454
2025-12-19T13:32:32.136051,985.25,985.15,985.35,-2,2.466666666666715,3.2000000000001454
2025-12-19T13:32:33.190692,985.25,985.15,985.35,-2,2.466666666666715,3.2000000000001454
2025-12-19T13:32:34.242758,985.35,985.25,985.45,-2,2.466666666666715,3.0000000000001457
2025-12-19T13:32:35.297704,985.35,985.25,985.45,-2,2.466666666666715,3.0000000000001457
2025-12-19T13:32:36.355706,985.45,985.35,985.55,-2,2.466666666666715,2.8000000000001455
2025-12-19T13:32:37.405933,985.35,985.25,985.45,-2,2.466666666666715,3.0000000000001457
2025-12-19T13:32:38.457972,985.45,985.35,985.55,-2,2.466666666666715,2.8000000000001455
2025-12-19T13:32:39.511712,985.55,985.45,985.65,-2,2.466666666666715,2.6000000000001453
2025-12-19T13:32:40.565380,985.45,985.35,985.55,-2,2.466666666666715,2.8000000000001455
2025-12-19T13:32:41.619824,985.45,985.35,985.55,-2,2.466666666666715,2.8000000000001455
2025-12-19T13:32:42.672831,985.45,985.35,985.55,-2,2.466666666666715,2.8000000000001455
2025-12-19T13:32:43.727494,985.55,985.45,985.65,-2,2.466666666666715,2.6000000000001453
2025-12-19T13:32:44.781025,985.65,985.55,985.75,-2,2.466666666666715,2.4000000000001456
2025-12-19T13:32:45.840635,985.55,985.45,985.65,-2,2.466666666666715,2.6000000000001453
2025-12-19T13:32:46.893002,985.55,985.45,985.65,-2,2.466666666666715,2.6000000000001453
2025-12-19T13:32:47.944044,985.75,985.65,985.85,-2,2.466666666666715,2.2000000000001454
2025-12-19T13:32:48.996207,985.65,985.55,985.75,-2,2.466666666666715,2.4000000000001456
2025-12-19T13:32:50.051018,985.55,985.45,985.65,-2,2.466666666666715,2.6000000000001453
2025-12-19T13:32:51.103740,985.55,985.45,985.65,-2,2.466666666666715,2.6000000000001453
2025-12-19T13:32:52.156830,985.55,985.45,985.65,-2,2.466666666666715,2.6000000000001453
2025-12-19T13:32:53.207978,985.55,985.45,985.65,-2,2.466666666666715,2.6000000000001453
2025-12-19T13:32:54.259655,985.55,985.45,985.65,-2,2.466666666666715,2.6000000000001453
2025-12-19T13:32:55.312266,985.55,985.45,985.65,-2,2.466666666666715,2.6000000000001453
2025-12-19T13:32:56.365182,985.55,985.45,985.65,-2,2.466666666666715,2.6000000000001453
2025-12-19T13:32:57.418806,985.55,985.45,985.65,-2,2.466666666666715,2.6000000000001453
2025-12-19T13:32:58.471766,985.55,985.45,985.65,-2,2.466666666666715,2.6000000000001453
2025-12-19T13:32:59.526094,985.25,985.15,985.35,-2,2.466666666666715,3.2000000000001454
2025-12-19T13:33:00.579462,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:33:01.646529,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:33:02.699710,985.25,985.15,985.35,-2,2.466666666666715,3.2000000000001454
2025-12-19T13:33:03.751863,985.15,985.05,985.25,-2,2.466666666666715,3.4000000000001456
2025-12-19T13:33:04.803719,985.25,985.15,985.35,-2,2.466666666666715,3.2000000000001454
2025-12-19T13:33:05.857371,985.2,985.1,985.3,-3,2.466666666666715,3.4000000000004365
2025-12-19T13:33:06.908163,985.25,985.15,985.35,-3,2.466666666666715,3.2500000000004365
2025-12-19T13:33:07.964849,985.45,985.35,985.55,-3,2.466666666666715,2.6500000000004365
2025-12-19T13:33:09.016052,985.15,985.05,985.25,-3,2.466666666666715,3.5500000000004364
2025-12-19T13:33:10.069843,985.15,985.05,985.25,-3,2.466666666666715,3.5500000000004364
2025-12-19T13:33:11.121783,985.15,985.05,985.25,-3,2.466666666666715,3.5500000000004364
2025-12-19T13:33:12.173631,985.3,985.2,985.4,-2,2.7777777777779558,3.2000000000004367
2025-12-19T13:33:13.222185,985.45,985.35,985.55,-2,2.7777777777779558,2.9000000000004365
2025-12-19T13:33:14.270008,985.35,985.25,985.45,-2,2.7777777777779558,3.1000000000004366
2025-12-19T13:33:15.321111,985.3,985.2,985.4,-1,3.088888888889196,3.3000000000004364
2025-12-19T13:33:16.601083,985.1,985.0,985.2,-1,3.088888888889196,3.5000000000004365
2025-12-19T13:33:17.654168,985.35,985.25,985.45,-1,3.088888888889196,3.2500000000004365
2025-12-19T13:33:18.705819,985.15,985.05,985.25,-1,3.088888888889196,3.4500000000004367
2025-12-19T13:33:19.757572,985.15,985.05,985.25,-1,3.088888888889196,3.4500000000004367
2025-12-19T13:33:20.807870,985.35,985.25,985.45,-1,3.088888888889196,3.2500000000004365
2025-12-19T13:33:21.858923,985.35,985.25,985.45,-1,3.088888888889196,3.2500000000004365
2025-12-19T13:33:22.914811,985.4,985.3,985.5,-1,3.088888888889196,3.2000000000004367
2025-12-19T13:33:23.966747,985.4,985.3,985.5,-1,3.088888888889196,3.2000000000004367
2025-12-19T13:33:25.020411,985.35,985.25,985.45,-1,3.088888888889196,3.2500000000004365
2025-12-19T13:33:26.073635,985.35,985.25,985.45,-1,3.088888888889196,3.2500000000004365
2025-12-19T13:33:27.127296,985.25,985.15,985.35,-1,3.088888888889196,3.3500000000004366
2025-12-19T13:33:28.179496,985.35,985.25,985.45,-1,3.088888888889196,3.2500000000004365
2025-12-19T13:33:29.230615,985.35,985.25,985.45,-1,3.088888888889196,3.2500000000004365
2025-12-19T13:33:30.283505,985.35,985.25,985.45,-1,3.088888888889196,3.2500000000004365
2025-12-19T13:33:31.364454,985.35,985.25,985.45,-1,3.088888888889196,3.2500000000004365
2025-12-19T13:33:32.600363,985.25,985.15,985.35,-1,3.088888888889196,3.3500000000004366
2025-12-19T13:33:33.749480,985.2,985.1,985.3,-1,3.088888888889196,3.4000000000004365
2025-12-19T13:33:34.803517,985.25,985.15,985.35,-1,3.088888888889196,3.3500000000004366
2025-12-19T13:33:35.855857,985.2,985.1,985.3,-1,3.088888888889196,3.4000000000004365
2025-12-19T13:33:36.912394,985.4,985.3,985.5,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:37.966964,985.35,985.25,985.45,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:39.019241,985.3,985.2,985.4,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:40.077867,985.25,985.15,985.35,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:41.132572,985.35,985.25,985.45,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:42.185989,985.2,985.1,985.3,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:43.237178,985.25,985.15,985.35,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:44.289451,985.2,985.1,985.3,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:45.351919,985.15,985.05,985.25,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:46.403164,985.15,985.05,985.25,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:47.455827,985.35,985.25,985.45,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:48.509478,985.35,985.25,985.45,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:49.569040,985.35,985.25,985.45,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:50.726492,985.35,985.25,985.45,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:51.779981,985.35,985.25,985.45,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:52.851908,985.2,985.1,985.3,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:53.903477,985.3,985.2,985.4,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:54.965917,985.45,985.35,985.55,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:56.027620,985.45,985.35,985.55,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:57.079817,985.45,985.35,985.55,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:58.135464,985.55,985.45,985.65,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:33:59.185484,985.55,985.45,985.65,0,3.3000000000004364,3.3000000000004364
2025-12-19T13:34:00.247778,985.5,985.4,985.6,-1,3.3000000000004364,3.4000000000004365
2025-12-19T13:34:01.298398,985.45,985.35,985.55,-1,3.3000000000004364,3.4500000000004367
2025-12-19T13:34:02.347617,985.45,985.35,985.55,-1,3.3000000000004364,3.4500000000004367
2025-12-19T13:34:03.400177,985.45,985.35,985.55,-1,3.3000000000004364,3.4500000000004367
2025-12-19T13:34:04.452963,985.5,985.4,985.6,-1,3.3000000000004364,3.4000000000004365
2025-12-19T13:34:05.511689,985.45,985.35,985.55,-1,3.3000000000004364,3.4500000000004367
2025-12-19T13:34:06.565246,985.45,985.35,985.55,-1,3.3000000000004364,3.4500000000004367
2025-12-19T13:34:07.619956,985.5,985.4,985.6,-2,3.3000000000004364,3.5000000000004365
2025-12-19T13:34:08.672373,985.3,985.2,985.4,-2,3.3000000000004364,3.9000000000004365
2025-12-19T13:34:09.723309,985.2,985.1,985.3,-1,3.8000000000004364,4.200000000000436
2025-12-19T13:34:10.775648,985.25,985.15,985.35,-1,3.8000000000004364,4.1500000000004365
2025-12-19T13:34:11.827891,985.25,985.15,985.35,-1,3.8000000000004364,4.1500000000004365
2025-12-19T13:34:12.884087,985.35,985.25,985.45,-1,3.8000000000004364,4.050000000000437
2025-12-19T13:34:13.935295,985.25,985.15,985.35,-1,3.8000000000004364,4.1500000000004365
2025-12-19T13:34:14.986970,985.25,985.15,985.35,-1,3.8000000000004364,4.1500000000004365
2025-12-19T13:34:16.040880,985.25,985.15,985.35,-1,3.8000000000004364,4.1500000000004365
2025-12-19T13:34:17.094407,985.2,985.1,985.3,0,4.300000000000437,4.300000000000437
2025-12-19T13:34:18.147070,985.2,985.1,985.3,0,4.300000000000437,4.300000000000437
2025-12-19T13:34:19.197203,985.2,985.1,985.3,0,4.300000000000437,4.300000000000437
2025-12-19T13:34:20.257539,985.2,985.1,985.3,-1,4.300000000000437,4.4000000000004365
2025-12-19T13:34:21.312403,985.15,985.05,985.25,0,4.550000000000437,4.550000000000437
2025-12-19T13:34:22.366355,985.05,984.95,985.15,0,4.550000000000437,4.550000000000437
2025-12-19T13:34:23.421114,985.05,984.95,985.15,0,4.550000000000437,4.550000000000437
2025-12-19T13:34:24.472916,985.05,984.95,985.15,0,4.550000000000437,4.550000000000437
2025-12-19T13:34:25.538811,985.05,984.95,985.15,0,4.550000000000437,4.550000000000437
2025-12-19T13:34:26.589578,985.2,985.1,985.3,0,4.550000000000437,4.550000000000437
2025-12-19T13:34:27.640240,985.2,985.1,985.3,0,4.550000000000437,4.550000000000437
