timestamp,mid_price,bid_price,ask_price,inventory,realized_pnl,total_pnl
2025-12-18T13:22:51.923679,982.45,982.33,982.55,1,0.0,-0.05
2025-12-18T13:22:52.977310,982.45,982.33,982.55,1,0.0,-0.05
2025-12-18T13:22:54.035087,982.45,982.33,982.55,1,0.0,-0.05
2025-12-18T13:22:55.090623,982.45,982.33,982.55,1,0.0,-0.05
2025-12-18T13:22:56.148034,982.45,982.33,982.55,1,0.0,-0.05
2025-12-18T13:22:57.202499,982.8,982.68,982.9,1,0.0,0.3
2025-12-18T13:22:58.256458,982.65,982.53,982.75,1,0.0,0.15
2025-12-18T13:22:59.308857,982.65,982.53,982.75,1,0.0,0.15
2025-12-18T13:23:00.360364,982.55,982.43,982.65,1,0.0,0.05
2025-12-18T13:23:01.420225,982.55,982.43,982.65,1,0.0,0.05
2025-12-18T13:23:02.474347,982.55,982.43,982.65,1,0.0,0.05
2025-12-18T13:23:03.530298,982.55,982.43,982.65,1,0.0,0.05
2025-12-18T13:23:04.587733,982.55,982.43,982.65,1,0.0,0.05
2025-12-18T13:23:05.642389,982.55,982.43,982.65,1,0.0,0.05
2025-12-18T13:23:06.712966,982.55,982.43,982.65,1,0.0,0.05
2025-12-18T13:23:07.767544,982.55,982.43,982.65,1,0.0,0.05
2025-12-18T13:23:08.826705,982.65,982.53,982.75,1,0.0,0.15
2025-12-18T13:23:09.885855,982.65,982.53,982.75,1,0.0,0.15
2025-12-18T13:23:10.940893,982.65,982.53,982.75,1,0.0,0.15
2025-12-18T13:23:12.000641,982.55,982.43,982.65,1,0.0,0.05
2025-12-18T13:23:13.055938,982.55,982.43,982.65,1,0.0,0.05
2025-12-18T13:23:14.113150,982.55,982.43,982.65,1,0.0,0.05
2025-12-18T13:23:15.170423,982.55,982.43,982.65,1,0.0,0.05
2025-12-18T13:23:16.229766,982.45,982.33,982.55,1,0.0,-0.05
2025-12-18T13:23:17.309114,982.45,982.33,982.55,1,0.0,-0.05
2025-12-18T13:23:18.367344,982.45,982.33,982.55,1,0.0,-0.05
2025-12-18T13:23:19.431005,982.45,982.33,982.55,1,0.0,-0.05
2025-12-18T13:23:20.489822,982.45,982.33,982.55,1,0.0,-0.05
2025-12-18T13:23:21.547052,982.55,982.43,982.65,1,0.0,0.05
2025-12-18T13:23:22.604865,982.35,982.23,982.45,1,0.0,-0.15
2025-12-18T13:23:23.665811,982.35,982.23,982.45,1,0.0,-0.15
2025-12-18T13:23:24.724386,982.35,982.23,982.45,1,0.0,-0.15
2025-12-18T13:23:25.782870,982.35,982.23,982.45,1,0.0,-0.15
2025-12-18T13:23:26.847778,982.35,982.23,982.45,1,0.0,-0.15
2025-12-18T13:23:27.905448,982.35,982.23,982.45,1,0.0,-0.15
2025-12-18T13:23:28.964117,982.35,982.23,982.45,1,0.0,-0.15
2025-12-18T13:23:30.022277,982.5,982.38,982.6,1,0.0,0.0
2025-12-18T13:23:31.079192,982.5,982.38,982.6,0,0.1,0.1
2025-12-18T13:23:32.141840,982.5,982.4,982.6,1,0.1,0.2
2025-12-18T13:23:33.198365,982.55,982.43,982.65,1,0.1,0.25
2025-12-18T13:23:34.253107,982.55,982.43,982.65,1,0.1,0.25
2025-12-18T13:23:35.357995,982.45,982.33,982.55,1,0.1,0.15
2025-12-18T13:23:36.422087,982.45,982.33,982.55,1,0.1,0.15
2025-12-18T13:23:37.481661,982.45,982.33,982.55,1,0.1,0.15
2025-12-18T13:23:38.540821,982.45,982.33,982.55,1,0.1,0.15
2025-12-18T13:23:39.608159,982.35,982.23,982.45,1,0.1,0.05
2025-12-18T13:23:40.673457,982.35,982.23,982.45,1,0.1,0.05
2025-12-18T13:23:41.732697,982.35,982.23,982.45,1,0.1,0.05
2025-12-18T13:23:42.793357,982.35,982.23,982.45,1,0.1,0.05
2025-12-18T13:23:43.938877,982.55,982.43,982.65,1,0.1,0.25
2025-12-18T13:23:44.999600,982.35,982.23,982.45,1,0.1,0.05
2025-12-18T13:23:46.058633,982.35,982.23,982.45,1,0.1,0.05
2025-12-18T13:23:47.121534,982.35,982.23,982.45,1,0.1,0.05
2025-12-18T13:23:48.179717,982.35,982.23,982.45,1,0.1,0.05
2025-12-18T13:23:49.236423,982.35,982.23,982.45,1,0.1,0.05
2025-12-18T13:23:50.293001,982.35,982.23,982.45,1,0.1,0.05
2025-12-18T13:23:51.352879,982.25,982.13,982.35,1,0.1,-0.05
2025-12-18T13:23:52.413695,982.25,982.13,982.35,1,0.1,-0.05
2025-12-18T13:23:53.472290,982.25,982.13,982.35,1,0.1,-0.05
2025-12-18T13:23:54.530091,982.25,982.13,982.35,1,0.1,-0.05
2025-12-18T13:23:55.590172,982.25,982.13,982.35,1,0.1,-0.05
2025-12-18T13:23:56.652454,982.25,982.13,982.35,1,0.1,-0.05
2025-12-18T13:23:57.714971,982.25,982.13,982.35,1,0.1,-0.05
2025-12-18T13:23:58.774427,982.25,982.13,982.35,1,0.1,-0.05
2025-12-18T13:23:59.846966,982.5,982.38,982.6,1,0.1,0.2
2025-12-18T13:24:00.907450,982.35,982.23,982.45,1,0.1,0.05
2025-12-18T13:24:01.971607,982.45,982.33,982.55,1,0.1,0.15
2025-12-18T13:24:03.026067,982.55,982.43,982.65,1,0.1,0.25
2025-12-18T13:24:04.087827,982.4,982.28,982.5,1,0.1,0.1
2025-12-18T13:24:05.145166,982.55,982.43,982.65,1,0.1,0.25
2025-12-18T13:24:06.201832,982.5,982.38,982.6,1,0.1,0.2
2025-12-18T13:24:07.257937,982.5,982.38,982.6,1,0.1,0.2
2025-12-18T13:24:08.314847,982.45,982.33,982.55,1,0.1,0.15
2025-12-18T13:24:09.374168,982.45,982.33,982.55,1,0.1,0.15
2025-12-18T13:24:10.429632,982.45,982.33,982.55,1,0.1,0.15
2025-12-18T13:24:11.489206,982.45,982.33,982.55,1,0.1,0.15
2025-12-18T13:24:12.554613,982.6,982.48,982.7,1,0.1,0.3
2025-12-18T13:24:13.613427,982.6,982.48,982.7,1,0.1,0.3
2025-12-18T13:24:14.676349,982.6,982.48,982.7,1,0.1,0.3
2025-12-18T13:24:15.738208,982.55,982.43,982.65,1,0.1,0.25
2025-12-18T13:24:16.795252,982.65,982.53,982.75,1,0.1,0.35
2025-12-18T13:24:17.849764,982.65,982.53,982.75,1,0.1,0.35
2025-12-18T13:24:18.906634,982.65,982.53,982.75,1,0.1,0.35
2025-12-18T13:24:19.962688,982.65,982.53,982.75,1,0.1,0.35
2025-12-18T13:24:21.015891,982.65,982.53,982.75,1,0.1,0.35
2025-12-18T13:24:22.073178,982.65,982.53,982.75,1,0.1,0.35
2025-12-18T13:24:23.128784,982.65,982.53,982.75,1,0.1,0.35
2025-12-18T13:24:24.181958,982.65,982.53,982.75,1,0.1,0.35
2025-12-18T13:24:25.236997,982.65,982.53,982.75,1,0.1,0.35
2025-12-18T13:24:26.329810,982.65,982.53,982.75,1,0.1,0.35
2025-12-18T13:24:27.385126,982.75,982.63,982.85,1,0.1,0.45
2025-12-18T13:24:28.454009,982.75,982.63,982.85,1,0.1,0.45
2025-12-18T13:24:29.515758,982.75,982.63,982.85,1,0.1,0.45
2025-12-18T13:24:30.573345,982.75,982.63,982.85,1,0.1,0.45
2025-12-18T13:24:31.633159,982.75,982.63,982.85,1,0.1,0.45
2025-12-18T13:24:32.690224,982.85,982.73,982.95,1,0.1,0.55
2025-12-18T13:24:33.752411,982.75,982.63,982.85,1,0.1,0.45
2025-12-18T13:24:34.804531,982.75,982.63,982.85,1,0.1,0.45
2025-12-18T13:24:35.863507,982.75,982.63,982.85,1,0.1,0.45
2025-12-18T13:24:36.924297,982.9,982.78,983.0,1,0.1,0.6
2025-12-18T13:24:37.979846,982.75,982.63,982.85,1,0.1,0.45
2025-12-18T13:24:39.037178,982.9,982.78,983.0,1,0.1,0.6
2025-12-18T13:24:40.109651,982.9,982.78,983.0,1,0.1,0.6
2025-12-18T13:24:41.166895,982.9,982.78,983.0,1,0.1,0.6
2025-12-18T13:24:42.220343,983.05,982.93,983.15,1,0.1,0.75
2025-12-18T13:24:43.275973,983.05,982.93,983.15,1,0.1,0.75
2025-12-18T13:24:44.332787,983.15,983.03,983.25,1,0.1,0.85
2025-12-18T13:24:45.390076,983.15,983.03,983.25,1,0.1,0.85
2025-12-18T13:24:46.450627,983.15,983.03,983.25,1,0.1,0.85
2025-12-18T13:24:47.508306,983.1,982.98,983.2,1,0.1,0.8
2025-12-18T13:24:48.571178,983.1,982.98,983.2,0,0.9,0.9
2025-12-18T13:24:49.627016,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:24:50.684290,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:24:51.742874,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:24:52.799443,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:24:53.860920,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:24:54.919629,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:24:55.974271,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:24:57.033493,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:24:58.092286,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:24:59.148362,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:00.203610,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:01.263735,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:02.329803,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:03.387513,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:04.448463,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:05.508782,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:06.574786,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:07.631391,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:08.693945,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:09.753504,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:10.816748,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:11.874726,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:12.935598,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:13.994953,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:15.053269,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:16.108438,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:25:17.165558,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:18.222619,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:19.278639,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:20.337621,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:21.395654,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:22.457866,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:23.518427,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:24.575610,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:25.630504,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:26.690441,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:27.744531,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:28.806626,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:29.884537,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:30.944815,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:32.002294,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:33.056908,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:34.117666,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:35.177281,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:36.233815,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:37.292846,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:38.350295,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:39.418587,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:40.477968,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:41.538907,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:42.598031,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:43.653402,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:44.714947,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:45.772979,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:46.834467,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:47.888256,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:48.947063,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:50.007627,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:51.067785,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:52.128825,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:53.185878,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:54.241011,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:55.296522,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:56.355256,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:57.412637,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:58.465264,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:25:59.522255,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:26:00.583303,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:26:01.644059,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:26:02.723701,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:26:03.782967,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:26:04.836557,983.05,982.95,983.15,0,0.9,0.9
2025-12-18T13:26:05.895994,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:26:06.956865,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:26:08.016978,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:26:09.070334,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:26:10.140134,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:26:11.200916,983.15,983.05,983.25,0,0.9,0.9
2025-12-18T13:26:12.256529,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:13.315440,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:14.375637,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:15.438473,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:16.500929,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:17.561565,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:18.618436,983.4,983.3,983.5,0,0.9,0.9
2025-12-18T13:26:19.678636,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:20.738789,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:21.797723,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:22.857058,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:23.915197,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:24.972865,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:26.033272,983.3,983.2,983.4,0,0.9,0.9
2025-12-18T13:26:27.088133,983.3,983.2,983.4,0,0.9,0.9
2025-12-18T13:26:28.141839,983.3,983.2,983.4,0,0.9,0.9
2025-12-18T13:26:29.197394,983.3,983.2,983.4,0,0.9,0.9
2025-12-18T13:26:30.253753,983.25,983.15,983.35,0,0.9,0.9
2025-12-18T13:26:31.309625,983.25,983.15,983.35,0,0.9,0.9
2025-12-18T13:26:32.366428,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:33.427407,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:34.484097,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:35.538862,983.4,983.3,983.5,0,0.9,0.9
2025-12-18T13:26:36.604118,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:37.665450,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:38.725193,983.35,983.25,983.45,0,0.9,0.9
2025-12-18T13:26:39.784395,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:40.843302,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:41.899590,983.4,983.3,983.5,0,0.9,0.9
2025-12-18T13:26:42.959355,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:44.018439,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:45.072717,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:46.126906,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:47.181810,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:48.237304,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:49.298242,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:50.356301,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:26:51.415456,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:26:52.481233,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:53.543156,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:54.600519,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:55.659260,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:26:56.717225,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:26:57.776183,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:26:58.838268,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:26:59.906572,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:00.964476,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:02.040201,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:03.096352,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:04.155061,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:05.210500,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:06.276170,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:07.334662,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:08.390943,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:27:09.458009,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:27:10.517616,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:27:11.576580,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:27:12.639708,983.45,983.35,983.55,0,0.9,0.9
2025-12-18T13:27:13.698909,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:14.755802,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:15.814443,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:16.872770,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:17.928044,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:18.985381,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:20.046459,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:21.105829,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:22.164843,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:23.219120,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:24.275632,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:25.343118,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:26.403144,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:27.459347,983.55,983.45,983.65,0,0.9,0.9
2025-12-18T13:27:28.523029,983.5,983.4,983.6,0,0.9,0.9
2025-12-18T13:27:29.587797,983.55,983.45,983.65,1,0.9,1.0
2025-12-18T13:27:30.647505,983.4,983.28,983.5,0,0.95,0.95
2025-12-18T13:27:31.707472,983.4,983.3,983.5,1,0.95,1.05
2025-12-18T13:27:32.766692,983.4,983.28,983.5,1,0.95,1.05
2025-12-18T13:27:33.825917,983.4,983.28,983.5,1,0.95,1.05
2025-12-18T13:27:34.885107,983.35,983.23,983.45,0,1.1,1.1
2025-12-18T13:27:35.944244,983.3,983.2,983.4,1,1.1,1.2
2025-12-18T13:27:37.003755,983.3,983.18,983.4,1,1.1,1.2
2025-12-18T13:27:38.062295,983.45,983.33,983.55,1,1.1,1.35
2025-12-18T13:27:39.122308,983.45,983.33,983.55,1,1.1,1.35
2025-12-18T13:27:40.185195,983.45,983.33,983.55,1,1.1,1.35
2025-12-18T13:27:41.242134,983.45,983.33,983.55,1,1.1,1.35
2025-12-18T13:27:42.323981,983.45,983.33,983.55,1,1.1,1.35
2025-12-18T13:27:43.378805,983.35,983.23,983.45,1,1.1,1.25
2025-12-18T13:27:44.438202,983.45,983.33,983.55,1,1.1,1.35
2025-12-18T13:27:45.540927,983.45,983.33,983.55,1,1.1,1.35
2025-12-18T13:27:46.602654,983.45,983.33,983.55,1,1.1,1.35
2025-12-18T13:27:47.660900,983.55,983.43,983.65,1,1.1,1.45
2025-12-18T13:27:48.722816,983.65,983.53,983.75,1,1.1,1.55
2025-12-18T13:27:49.786602,983.65,983.53,983.75,1,1.1,1.55
2025-12-18T13:27:50.841797,983.65,983.53,983.75,1,1.1,1.55
2025-12-18T13:27:51.902579,983.65,983.53,983.75,1,1.1,1.55
2025-12-18T13:27:52.959059,983.75,983.63,983.85,1,1.1,1.65
2025-12-18T13:27:54.021754,983.75,983.63,983.85,1,1.1,1.65
2025-12-18T13:27:55.082144,983.7,983.58,983.8,0,1.7,1.7
2025-12-18T13:27:56.143618,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:27:57.204579,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:27:58.258277,983.65,983.55,983.75,0,1.7,1.7
2025-12-18T13:27:59.314769,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:00.372323,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:01.443139,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:02.496798,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:03.549074,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:04.607278,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:05.667093,983.65,983.55,983.75,0,1.7,1.7
2025-12-18T13:28:06.724929,983.65,983.55,983.75,0,1.7,1.7
2025-12-18T13:28:07.829209,983.7,983.6,983.8,0,1.7,1.7
2025-12-18T13:28:08.889417,983.7,983.6,983.8,0,1.7,1.7
2025-12-18T13:28:09.953035,983.65,983.55,983.75,0,1.7,1.7
2025-12-18T13:28:11.014192,983.65,983.55,983.75,0,1.7,1.7
2025-12-18T13:28:12.070398,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:13.125240,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:14.181590,983.65,983.55,983.75,0,1.7,1.7
2025-12-18T13:28:15.237873,983.65,983.55,983.75,0,1.7,1.7
2025-12-18T13:28:16.293179,983.65,983.55,983.75,0,1.7,1.7
2025-12-18T13:28:17.390738,983.65,983.55,983.75,0,1.7,1.7
2025-12-18T13:28:18.451164,983.65,983.55,983.75,0,1.7,1.7
2025-12-18T13:28:19.511133,983.65,983.55,983.75,0,1.7,1.7
2025-12-18T13:28:20.571651,983.65,983.55,983.75,0,1.7,1.7
2025-12-18T13:28:21.628790,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:22.686025,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:23.745447,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:24.804592,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:25.864442,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:26.924734,983.7,983.6,983.8,0,1.7,1.7
2025-12-18T13:28:27.986070,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:29.045061,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:30.105156,983.75,983.65,983.85,0,1.7,1.7
2025-12-18T13:28:31.163894,983.75,983.65,983.85,0,1.7,1.7
