timestamp,mid_price,bid_price,ask_price,inventory,realized_pnl,total_pnl
2025-12-19T13:04:05.961470,982.95,982.9,982.99,0,3.36,3.36
2025-12-19T13:04:07.019402,982.95,982.9,982.99,1,3.36,3.41
2025-12-19T13:04:08.076858,982.95,982.88,982.97,1,3.36,3.41
2025-12-19T13:04:09.145797,982.95,982.88,982.97,1,3.36,3.41
2025-12-19T13:04:10.208778,982.95,982.88,982.97,1,3.36,3.41
2025-12-19T13:04:11.278272,982.95,982.89,982.96,1,3.36,3.41
2025-12-19T13:04:12.348846,982.95,982.89,982.96,1,3.36,3.41
2025-12-19T13:04:13.409077,982.95,982.89,982.96,1,3.36,3.41
2025-12-19T13:04:14.468070,982.95,982.89,982.96,1,3.36,3.41
2025-12-19T13:04:15.525297,982.9,982.85,982.9,1,3.36,3.36
2025-12-19T13:04:16.581826,982.95,982.89,982.96,1,3.36,3.41
2025-12-19T13:04:17.636665,982.95,982.89,982.96,1,3.36,3.41
2025-12-19T13:04:18.697208,982.95,982.89,982.96,1,3.36,3.41
2025-12-19T13:04:19.757597,982.95,982.89,982.96,1,3.36,3.41
2025-12-19T13:04:20.816444,982.95,982.89,982.96,1,3.36,3.41
2025-12-19T13:04:21.876216,982.85,982.79,982.86,1,3.36,3.31
2025-12-19T13:04:22.936250,982.85,982.78,982.87,0,3.33,3.33
2025-12-19T13:04:23.994660,982.85,982.81,982.88,1,3.33,3.37
2025-12-19T13:04:25.055111,982.85,982.79,982.86,1,3.33,3.37
2025-12-19T13:04:26.114822,982.85,982.79,982.86,1,3.33,3.37
2025-12-19T13:04:27.171043,982.85,982.8,982.85,1,3.33,3.37
2025-12-19T13:04:28.230242,982.85,982.8,982.85,2,3.33,3.42
2025-12-19T13:04:29.290065,982.85,982.78,982.83,2,3.33,3.42

